alpha,changed,component_delta,cpd,cup,cup_area_delta,cup_centroid_shift,cup_changed,cup_disc_ratio_delta,disc,disc_area_delta,disc_centroid_shift,disc_changed,geom_risk,host_confidence,host_entropy,host_margin,id,idx,iou,method
7.0,0.002162964876033058,2,0.9346919280379765,0.9346919280379765,0.0,0.0,0.0,0.0,0.0,0.002162964876033069,0.0015542838436417986,0.002162964876033058,0.024714500712976577,0.9836440086364746,0.06499405663169817,0.967288076877594,cju5eftctcdbj08712gdp989f,520,0.8773912003862568,close_only
7.0,0.0018804881198347108,1,0.9296288590507877,0.9296288590507877,0.0,0.0,0.0,0.0,0.0,0.00047617510330577595,0.0015641139247397175,0.0018804881198347108,0.012747691704325416,0.9836440086364746,0.06499405663169817,0.967288076877594,cju5eftctcdbj08712gdp989f,520,0.8685107655541713,open_close
9.0,0.002566503099173554,2,0.9344314525132311,0.9344314525132311,0.0,0.0,0.0,0.0,0.0,0.0018724173553719137,0.001210011104522566,0.002566503099173554,0.02474142323067611,0.9836440086364746,0.06499405663169817,0.967288076877594,cju5eftctcdbj08712gdp989f,520,0.8769322768761569,binary_morph
9.0,0.002243672520661157,2,0.9350206940475164,0.9350206940475164,0.0,0.0,0.0,0.0,0.0,0.002243672520661155,0.0015988543010776793,0.002243672520661157,0.024887058616591733,0.9836440086364746,0.06499405663169817,0.967288076877594,cju5eftctcdbj08712gdp989f,520,0.8779707632095313,close_only
9.0,0.002744059917355372,2,0.9278224901412797,0.9278224901412797,0.0,0.0,0.0,0.0,0.0,0.0013558884297520668,0.0023080603343276496,0.002744059917355372,0.024676963430689352,0.9836440086364746,0.06499405663169817,0.967288076877594,cju5eftctcdbj08712gdp989f,520,0.8653627609347041,open_close
11.0,0.0026068569214876035,2,0.9346431243940415,0.9346431243940415,0.0,0.0,0.0,0.0,0.0,0.0021548941115702436,0.001504297838930911,0.0026068569214876035,0.025137825492790575,0.9836440086364746,0.06499405663169817,0.967288076877594,cju5eftctcdbj08712gdp989f,520,0.8773051977201392,binary_morph
11.0,0.002405087809917355,2,0.9351050286452084,0.9351050286452084,0.0,0.0,0.0,0.0,0.0,0.0024050878099173556,0.0017614392041055565,0.002405087809917355,0.0252505354208611,0.9836440086364746,0.06499405663169817,0.967288076877594,cju5eftctcdbj08712gdp989f,520,0.8781194895281353,close_only
11.0,0.002816696797520661,2,0.9277021501767329,0.9277021501767329,0.0,0.0,0.0,0.0,0.0,0.0014123837809917328,0.0023302302619057753,0.002816696797520661,0.02481163814398884,0.9836440086364746,0.06499405663169817,0.967288076877594,cju5eftctcdbj08712gdp989f,520,0.8651534182706755,open_close
0.0,0.0,0,0.9303827827710917,0.9303827827710917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9836440086364746,0.06499405663169817,0.967288076877594,cju5eftctcdbj08712gdp989f,520,0.8698277923980559,fill_holes
0.0,0.00012913223140495868,2,0.9301090746260738,0.9301090746260738,0.0,0.0,0.0,0.0,0.0,0.00012913223140495478,0.00021265413868961356,0.00012913223140495868,0.02031142799748232,0.9836440086364746,0.06499405663169817,0.967288076877594,cju5eftctcdbj08712gdp989f,520,0.8693494379374148,largest_cc
0.0,0.00012913223140495868,2,0.9301090746260738,0.9301090746260738,0.0,0.0,0.0,0.0,0.0,0.00012913223140495478,0.00021265413868961356,0.00012913223140495868,0.02031142799748232,0.9836440086364746,0.06499405663169817,0.967288076877594,cju5eftctcdbj08712gdp989f,520,0.8693494379374148,lcc_fill
25.0,0.00012913223140495868,2,0.9301090746260738,0.9301090746260738,0.0,0.0,0.0,0.0,0.0,0.00012913223140495478,0.00021265413868961356,0.00012913223140495868,0.02031142799748232,0.9836440086364746,0.06499405663169817,0.967288076877594,cju5eftctcdbj08712gdp989f,520,0.8693494379374148,remove_small
50.0,0.00012913223140495868,2,0.9301090746260738,0.9301090746260738,0.0,0.0,0.0,0.0,0.0,0.00012913223140495478,0.00021265413868961356,0.00012913223140495868,0.02031142799748232,0.9836440086364746,0.06499405663169817,0.967288076877594,cju5eftctcdbj08712gdp989f,520,0.8693494379374148,remove_small
100.0,0.00012913223140495868,2,0.9301090746260738,0.9301090746260738,0.0,0.0,0.0,0.0,0.0,0.00012913223140495478,0.00021265413868961356,0.00012913223140495868,0.02031142799748232,0.9836440086364746,0.06499405663169817,0.967288076877594,cju5eftctcdbj08712gdp989f,520,0.8693494379374148,remove_small
250.0,0.00012913223140495868,2,0.9301090746260738,0.9301090746260738,0.0,0.0,0.0,0.0,0.0,0.00012913223140495478,0.00021265413868961356,0.00012913223140495868,0.02031142799748232,0.9836440086364746,0.06499405663169817,0.967288076877594,cju5eftctcdbj08712gdp989f,520,0.8693494379374148,remove_small
0.75,0.0011379777892561982,1,0.9303687115103516,0.9303687115103516,0.0,0.0,0.0,0.0,0.0,0.0002179106404958664,0.00022916748552310315,0.0011379777892561982,0.011413180301132841,0.9836440086364746,0.06499405663169817,0.967288076877594,cju5eftctcdbj08712gdp989f,520,0.869803194356948,prob_gaussian
0.75,0.0012106146694214877,2,0.9301804684511362,0.9301804684511362,0.0,0.0,0.0,0.0,0.0,0.000306689049586778,0.0003720544231542799,0.0012106146694214877,0.021610317324796836,0.9836440086364746,0.06499405663169817,0.967288076877594,cju5eftctcdbj08712gdp989f,520,0.8694741879562878,prob_gaussian_lcc
